date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:41	453716/453716	---MCZ	200	added ('OK')	text/html	etag:cacheable:db8163f060c500594a994552ab2f821d	https://itcstore.in/products/aashirvaad-turmeric-powder-200g-delhi-bam	C:/My%20Web%20Sites/ITC/itcstore.in/products/aashirvaad-turmeric-powder-200g-delhi-bam.html	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:44	10879/10879	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2008:18:27%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/1-Hero_3e017574-7654-4aa2-b814-7389dc964288_200x200.jpg?v=1625708382	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/1-Hero_3e017574-7654-4aa2-b814-7389dc964288_200x2000a4d.jpg	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:44	10056/10056	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Aug%202021%2011:30:14%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/ASCHOLEMSLA100G_8901725112882_2_c9210f05-9d35-4538-8028-1b7fe8b7b33b_200x200.jpg?v=1625708568	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/ASCHOLEMSLA100G_8901725112882_2_c9210f05-9d35-4538-8028-1b7fe8b7b33b_200x2005b28.jpg	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:48	6830/6830	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2010:16:59%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/ASNSFORGWWAT1KG_8901725111076_1_3ba798a4-a848-45b8-9206-1bd398b2d62c_200x200.jpg?v=1625654861	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/ASNSFORGWWAT1KG_8901725111076_1_3ba798a4-a848-45b8-9206-1bd398b2d62c_200x20060f0.jpg	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:49	7759/7759	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Aug%202021%2017:42:04%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/ASNSFORGWWAT1KG_8901725111076_2_21e85090-d984-49ec-8886-24a2f3ab65a7_200x200.jpg?v=1625655033	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/ASNSFORGWWAT1KG_8901725111076_2_21e85090-d984-49ec-8886-24a2f3ab65a7_200x2007907.jpg	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:49	468416/468416	---MCZ	200	added ('OK')	text/html	etag:cacheable:566df3ab1f4ae2cf3a2202b6c29b61e5	https://itcstore.in/products/aashirvaad-punjabi-chole-masala-delhi-bam	C:/My%20Web%20Sites/ITC/itcstore.in/products/aashirvaad-punjabi-chole-masala-delhi-bam.html	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:49	458637/458637	---MCZ	200	added ('OK')	text/html	etag:cacheable:da1c2e389500b6908c5df03a1341762f	https://itcstore.in/products/aashirvaad-organic-whole-wheat-atta-1-kg-delhi-bam	C:/My%20Web%20Sites/ITC/itcstore.in/products/aashirvaad-organic-whole-wheat-atta-1-kg-delhi-bam.html	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:51	6375/6375	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Aug%202021%2009:21:31%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/B01GCDVOTE.Main_f10b03a5-6038-4b10-b229-da961b679f27_200x200.jpg?v=1626075879	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/B01GCDVOTE.Main_f10b03a5-6038-4b10-b229-da961b679f27_200x200a211.jpg	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:51	5811/5811	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Jul%202021%2019:59:21%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/ASATTAMP5KG_8901725121723_2_0f772a94-a7d1-4ba5-b683-7ffd6bca6896_200x200.jpg?v=1626075926	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/ASATTAMP5KG_8901725121723_2_0f772a94-a7d1-4ba5-b683-7ffd6bca6896_200x200651c.jpg	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:56	8880/8880	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Aug%202021%2006:05:54%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/1_1_f8eadf1f-7056-4990-b366-62248983c8a8_200x200.jpg?v=1625726635	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/1_1_f8eadf1f-7056-4990-b366-62248983c8a8_200x200d6f7.jpg	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:56	8000/8000	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Jul%202021%2006:13:16%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/ASNSFRAGIFLR1KG_8901725106980_2_c4f15e49-3c3e-4f54-b07e-54995a9d4cc2_200x200.jpg?v=1625726935	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/ASNSFRAGIFLR1KG_8901725106980_2_c4f15e49-3c3e-4f54-b07e-54995a9d4cc2_200x200351a.jpg	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:56	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.2f3.delayed	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:56	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.2f4.delayed	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:56	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.2f5.delayed	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:56	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.2f6.delayed	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:56	448128/448128	---MCZ	200	added ('OK')	text/html	etag:cacheable:756e5e72a034ba85d4c6928b93c000c9	https://itcstore.in/products/aashirvaad-ragi-flour-1kg-bangalore-blr	C:/My%20Web%20Sites/ITC/itcstore.in/products/aashirvaad-ragi-flour-1kg-bangalore-blr.html	(from https://itcstore.in/pages/aashirvaad-atta)
13:48:56	464290/464290	---MCZ	200	added ('OK')	text/html	etag:cacheable:b21e33f0189567af64daa383a6e27264	https://itcstore.in/products/aashirvaad-superior-mp-atta-5kg-chennai-maa	C:/My%20Web%20Sites/ITC/itcstore.in/products/aashirvaad-superior-mp-atta-5kg-chennai-maa.html	(from https://itcstore.in/pages/aashirvaad-atta)
13:49:03	370870/370870	---MCZ	200	added ('OK')	text/html	etag:cacheable:de5e09ce94fe8c18c5c395465bbdd774	https://itcstore.in/collections/aashirvaad-spices	C:/My%20Web%20Sites/ITC/itcstore.in/collections/aashirvaad-spices.html	(from https://itcstore.in/pages/aashirvaad-spices)
13:49:22	150097/150097	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Aug%202021%2020:28:29%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Web_Page_banner-1_c0e2a15f-543d-43c7-a13d-88f97f27f162_480x480.png?v=1620113371	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Web_Page_banner-1_c0e2a15f-543d-43c7-a13d-88f97f27f162_480x4804b55.png	(from https://itcstore.in/pages/aashirvaad-spices)
13:50:12	470858/470858	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Aug%202021%2000:57:22%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Web_Page_banner-1.png?v=1620113284	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Web_Page_banner-1f8c7.png	(from https://itcstore.in/pages/aashirvaad-spices)
13:50:25	499587/499587	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Jul%202021%2003:31:30%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Product_Description-3_ab60092b-b0b8-4d9c-a132-f7bb9cc7ee42.png?v=1620113847	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Product_Description-3_ab60092b-b0b8-4d9c-a132-f7bb9cc7ee42065e.png	(from https://itcstore.in/pages/aashirvaad-spices)
13:50:25	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.2fe.delayed	(from https://itcstore.in/pages/aashirvaad-spices)
13:50:25	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.2ff.delayed	(from https://itcstore.in/pages/aashirvaad-spices)
13:50:25	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.300.delayed	(from https://itcstore.in/pages/aashirvaad-spices)
13:50:25	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.301.delayed	(from https://itcstore.in/pages/aashirvaad-spices)
13:50:28	408012/408012	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Jul%202021%2013:55:49%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/last_page-4.png?v=1620113933	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/last_page-4917e.png	(from https://itcstore.in/pages/aashirvaad-spices)
13:50:29	103380/103380	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Aug%202021%2011:04:28%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Last_Page-4_0a6e93b9-8596-442a-a1e7-e452ca120ea6.png?v=1620113990	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Last_Page-4_0a6e93b9-8596-442a-a1e7-e452ca120ea69079.png	(from https://itcstore.in/pages/aashirvaad-spices)
13:50:35	40254/40254	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2011:02:09%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Section1_MobileVersion_480x480.jpg?v=1604325009	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Section1_MobileVersion_480x4804d55.jpg	(from https://itcstore.in/pages/aashirvaad-masalas)
13:50:42	39652/39652	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Aug%202021%2004:37:48%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/aashirvaad_masala_new_e5c714c3-2f41-41a5-a806-529a81a5d8c6_480x480.jpg?v=1615492014	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/aashirvaad_masala_new_e5c714c3-2f41-41a5-a806-529a81a5d8c6_480x480c23d.jpg	(from https://itcstore.in/pages/aashirvaad-masalas)
13:50:43	4921/4921	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Jul%202021%2008:15:25%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/Left_Element.jpg?v=1604406874	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Left_Element9c19.jpg	(from https://itcstore.in/pages/aashirvaad-masalas)
13:50:44	5265/5265	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Jul%202021%2008:15:24%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/Right_Element.jpg?v=1604406874	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Right_Element9c19.jpg	(from https://itcstore.in/pages/aashirvaad-masalas)
13:50:46	124735/124735	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2009:24:26%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/A_8b321b50-8d90-4990-bc8a-0e1e9fdab64f.jpg?v=1604325023	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/A_8b321b50-8d90-4990-bc8a-0e1e9fdab64f0d0a.jpg	(from https://itcstore.in/pages/aashirvaad-masalas)
13:50:47	111150/111150	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Jul%202021%2012:09:50%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Section1_DesktopVersion.jpg?v=1615450255	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Section1_DesktopVersion268d.jpg	(from https://itcstore.in/pages/aashirvaad-masalas)
13:50:53	44357/44357	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2007:57:19%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Section4A_MobileVersion.jpg?v=1604325132	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Section4A_MobileVersionf60a.jpg	(from https://itcstore.in/pages/aashirvaad-masalas)
13:50:59	71778/71778	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Aug%202021%2004:36:46%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/C_c16a07da-a18d-4e67-83cf-d0be145e44f2.jpg?v=1604325228	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/C_c16a07da-a18d-4e67-83cf-d0be145e44f27a60.jpg	(from https://itcstore.in/pages/aashirvaad-masalas)
13:50:59	36682/36682	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2019:29:00%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Section4B_MobileVersion.jpg?v=1604325226	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Section4B_MobileVersion2dc8.jpg	(from https://itcstore.in/pages/aashirvaad-masalas)
13:51:07	45059/45059	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Aug%202021%2005:00:17%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Section4C_MobileVersion.jpg?v=1604325258	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Section4C_MobileVersionb2ed.jpg	(from https://itcstore.in/pages/aashirvaad-masalas)
13:51:21	81425/81425	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Jul%202021%2012:09:50%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/F.jpg?v=1604325286	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/F5796.jpg	(from https://itcstore.in/pages/aashirvaad-masalas)
13:51:22	237286/237286	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202021%2004:37:25%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/B_674f32a8-aa02-4342-84ce-ef095e1886d9.jpg?v=1604325167	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/B_674f32a8-aa02-4342-84ce-ef095e1886d943d5.jpg	(from https://itcstore.in/pages/aashirvaad-masalas)
13:51:23	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.310.delayed	(from https://itcstore.in/pages/aashirvaad-masalas)
13:51:23	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.311.delayed	(from https://itcstore.in/pages/aashirvaad-masalas)
13:51:23	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.312.delayed	(from https://itcstore.in/pages/aashirvaad-masalas)
13:51:23	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.313.delayed	(from https://itcstore.in/pages/aashirvaad-masalas)
13:51:27	36905/36905	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2007:57:19%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Section5_MobileVersion.jpg?v=1604325282	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Section5_MobileVersion1661.jpg	(from https://itcstore.in/pages/aashirvaad-masalas)
13:51:29	15911/15911	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:39:28%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Salt_700pxX340px_480x480.jpg?v=1575721044	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Salt_700pxX340px_480x480d9ad.jpg	(from https://itcstore.in/pages/aashirvaad-iodised-salt)
13:51:39	238724/238724	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Jul%202021%2012:09:50%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/D_ce8e81bd-2e14-408f-a208-1671b487b5e7.jpg?v=1604325256	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/D_ce8e81bd-2e14-408f-a208-1671b487b5e75a46.jpg	(from https://itcstore.in/pages/aashirvaad-masalas)
13:51:39	370563/370563	---MCZ	200	added ('OK')	text/html	etag:cacheable:bf6271774f8f85ddc6d44cbc4a072f85	https://itcstore.in/collections/aashirvaad-salt	C:/My%20Web%20Sites/ITC/itcstore.in/collections/aashirvaad-salt.html	(from https://itcstore.in/pages/aashirvaad-iodised-salt)
13:51:43	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.318.delayed	(from https://itcstore.in/pages/aashirvaad-iodised-salt)
13:51:43	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.319.delayed	(from https://itcstore.in/pages/aashirvaad-iodised-salt)
13:51:43	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.31a.delayed	(from https://itcstore.in/pages/aashirvaad-iodised-salt)
13:51:43	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.31b.delayed	(from https://itcstore.in/pages/aashirvaad-iodised-salt)
13:51:50	1078022/1078022	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Aug%202021%2000:57:22%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Product_Description-3_c1898285-caad-4d68-8a8a-f7bcd887bb04.png?v=1620113883	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Product_Description-3_c1898285-caad-4d68-8a8a-f7bcd887bb04084b.png	(from https://itcstore.in/pages/aashirvaad-spices)
13:51:54	88041/88041	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Aug%202021%2005:32:03%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/Artboard_9.png?20520	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Artboard_9968d.png	(from https://itcstore.in/pages/aashirvaad-iodised-salt)
13:51:54	26465/26465	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Aug%202021%2011:56:06%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Mobile_2_a339ad6d-e173-487d-a8d6-bc0f850a376c_480x480.jpg?v=1605614208	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Mobile_2_a339ad6d-e173-487d-a8d6-bc0f850a376c_480x480dbe0.jpg	(from https://itcstore.in/pages/aashirvaad-organic-atta-and-dals)
13:51:56	217184/217184	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Aug%202021%2003:08:35%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Desktop_1356_x_335_aa7bce1d-ea90-4d7d-ba7c-c3be092a591b.png?v=1574247808	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Desktop_1356_x_335_aa7bce1d-ea90-4d7d-ba7c-c3be092a591bcc6c.png	(from https://itcstore.in/pages/aashirvaad-iodised-salt)
13:51:59	370598/370598	---MCZ	200	added ('OK')	text/html	etag:cacheable:57f4cbfd6257cb6ec08c9033f91d352e	https://itcstore.in/collections/aashirvaad-organic-range	C:/My%20Web%20Sites/ITC/itcstore.in/collections/aashirvaad-organic-range.html	(from https://itcstore.in/pages/aashirvaad-organic-atta-and-dals)
13:52:02	24079/24079	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Aug%202021%2018:49:44%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Mobile_3.jpg?v=1605614411	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Mobile_3921d.jpg	(from https://itcstore.in/pages/aashirvaad-organic-atta-and-dals)
13:52:07	27296/27296	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Aug%202021%2016:01:00%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Mobile_1_3565156d-c074-4cac-8e66-355e32758f46.jpg?v=1605614433	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Mobile_1_3565156d-c074-4cac-8e66-355e32758f46bf7a.jpg	(from https://itcstore.in/pages/aashirvaad-organic-atta-and-dals)
13:52:07	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.323.delayed	(from https://itcstore.in/pages/aashirvaad-organic-atta-and-dals)
13:52:07	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.324.delayed	(from https://itcstore.in/pages/aashirvaad-organic-atta-and-dals)
13:52:07	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.325.delayed	(from https://itcstore.in/pages/aashirvaad-organic-atta-and-dals)
13:52:07	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.326.delayed	(from https://itcstore.in/pages/aashirvaad-organic-atta-and-dals)
13:52:08	144867/144867	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Aug%202021%2014:49:56%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Desktop_2.jpg?v=1605614243	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Desktop_2ae06.jpg	(from https://itcstore.in/pages/aashirvaad-organic-atta-and-dals)
13:52:14	30416/30416	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2017:03:46%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Banner1_mobile.jpg?v=1603951562	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Banner1_mobileb9bb.jpg	(from https://itcstore.in/pages/itc-master-chef-cooking-paste)
13:52:18	129155/129155	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2016:51:22%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Desktop_3.jpg?v=1605614405	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Desktop_3355f.jpg	(from https://itcstore.in/pages/aashirvaad-organic-atta-and-dals)
13:52:23	371220/371220	---MCZ	200	added ('OK')	text/html	etag:cacheable:4627115f7dd8406e5cf1a53950c2291e	https://itcstore.in/collections/itc-master-chef	C:/My%20Web%20Sites/ITC/itcstore.in/collections/itc-master-chef.html	(from https://itcstore.in/pages/itc-master-chef-cooking-paste)
13:52:23	140139/140139	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2015:11:43%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Desktop_1_6d79d576-b21b-4806-a6d1-f4f0d0b4c68d.jpg?v=1605614452	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Desktop_1_6d79d576-b21b-4806-a6d1-f4f0d0b4c68da959.jpg	(from https://itcstore.in/pages/aashirvaad-organic-atta-and-dals)
13:52:29	37983/37983	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Jul%202021%2008:09:59%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Banner2_mobile.jpg?v=1603951580	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Banner2_mobile47f3.jpg	(from https://itcstore.in/pages/itc-master-chef-cooking-paste)
13:52:34	28474/28474	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Aug%202021%2013:12:42%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Banner3_mobile.jpg?v=1603951598	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Banner3_mobilec8ec.jpg	(from https://itcstore.in/pages/itc-master-chef-cooking-paste)
13:52:34	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.32e.delayed	(from https://itcstore.in/pages/itc-master-chef-cooking-paste)
13:52:34	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.32f.delayed	(from https://itcstore.in/pages/itc-master-chef-cooking-paste)
13:52:34	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.330.delayed	(from https://itcstore.in/pages/itc-master-chef-cooking-paste)
13:52:34	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.331.delayed	(from https://itcstore.in/pages/itc-master-chef-cooking-paste)
13:52:34	160566/160566	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Jul%202021%2018:43:27%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Banner1_desktop.jpg?v=1603951882	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Banner1_desktop4950.jpg	(from https://itcstore.in/pages/itc-master-chef-cooking-paste)
